TITLE = "cavity_20000"
 VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
 ZONE T="cavity", I=100, J=100, K=1, F=POINT
1.0784e-08 5.1083e-09 2.7356e+25 -3.0145 -3.3967 274.3
1.0784e-08 6.2435e-09 2.7395e+25 -2.6386 -3.4307 274.29
1.0784e-08 7.3787e-09 2.7452e+25 -2.2615 -3.4785 274.27
1.0784e-08 8.5138e-09 2.7373e+25 -1.8822 -3.4926 274.54
1.0784e-08 9.649e-09 2.7387e+25 -1.6389 -3.2422 274.38
1.0784e-08 1.0784e-08 2.7375e+25 -1.0956 -3.3016 274.64
1.0784e-08 1.1919e-08 2.7408e+25 -0.97584 -3.1483 274.75
1.0784e-08 1.3055e-08 2.7448e+25 -0.49817 -3.1278 274.6
1.0784e-08 1.419e-08 2.7462e+25 0.064112 -2.9002 274.6
1.0784e-08 1.5325e-08 2.7471e+25 0.65503 -3.0109 274.65
1.0784e-08 1.646e-08 2.7445e+25 1.3125 -2.7708 274.8
1.0784e-08 1.7595e-08 2.7466e+25 1.9556 -2.667 274.6
1.0784e-08 1.873e-08 2.7477e+25 3.0347 -2.2825 274.65
1.0784e-08 1.9866e-08 2.7443e+25 3.9416 -2.3238 274.94
1.0784e-08 2.1001e-08 2.7454e+25 5.1608 -2.0642 275.04
1.0784e-08 2.2136e-08 2.7492e+25 6.0463 -1.7687 275.1
1.0784e-08 2.3271e-08 2.745e+25 7.544 -1.5668 275.01
1.0784e-08 2.4406e-08 2.7458e+25 8.784 -1.1958 275.14
1.0784e-08 2.5542e-08 2.7416e+25 10.361 -0.91263 275.17
1.0784e-08 2.6677e-08 2.7357e+25 11.836 -0.69338 275.32
1.0784e-08 2.7812e-08 2.741e+25 13.802 -0.58925 274.85
1.0784e-08 2.8947e-08 2.7404e+25 15.585 -0.25097 274.86
1.0784e-08 3.0082e-08 2.7373e+25 17.833 -0.17887 274.93
1.0784e-08 3.1217e-08 2.734e+25 20.777 0.025288 274.67
1.1919e-08 -3.1217e-08 2.722e+25 -2.1684 0.09135 273.32
1.1919e-08 -3.0082e-08 2.7201e+25 -2.4705 -0.10809 273.26
1.1919e-08 -2.8947e-08 2.7217e+25 -2.6849 -0.09398 273.38
1.1919e-08 -2.7812e-08 2.719e+25 -2.9931 -0.32223 273.25
1.1919e-08 -2.6677e-08 2.7187e+25 -3.3095 -0.41853 273.24
1.1919e-08 -2.5542e-08 2.7152e+25 -3.2801 -0.7337 273.71
1.1919e-08 -2.4406e-08 2.7152e+25 -3.2443 -0.66822 273.35
1.1919e-08 -2.3271e-08 2.7176e+25 -3.4473 -0.75275 273.54
1.1919e-08 -2.2136e-08 2.7165e+25 -3.6469 -0.77272 273.37
1.1919e-08 -2.1001e-08 2.717e+25 -3.6125 -0.75919 273.5
1.1919e-08 -1.9866e-08 2.7169e+25 -3.6378 -1.0377 273.63
1.1919e-08 -1.873e-08 2.7164e+25 -3.6787 -1.2044 273.78
1.1919e-08 -1.7595e-08 2.7194e+25 -3.7727 -1.3051 273.38
1.1919e-08 -1.646e-08 2.7204e+25 -3.8235 -1.4466 273.42
1.1919e-08 -1.5325e-08 2.7167e+25 -4.0454 -1.5746 273.65
1.1919e-08 -1.419e-08 2.721e+25 -3.8089 -1.9746 273.56
1.1919e-08 -1.3055e-08 2.722e+25 -3.7438 -2.1838 273.94
1.1919e-08 -1.1919e-08 2.722e+25 -4.0232 -2.3486 273.69
1.1919e-08 -1.0784e-08 2.7223e+25 -3.8693 -2.4904 273.65
1.1919e-08 -9.649e-09 2.7248e+25 -3.769 -2.4413 273.93
1.1919e-08 -8.5138e-09 2.7262e+25 -3.678 -2.6088 273.56
1.1919e-08 -7.3787e-09 2.7277e+25 -3.8907 -2.9189 273.54
1.1919e-08 -6.2435e-09 2.7255e+25 -3.7998 -3.114 273.9
1.1919e-08 -5.1083e-09 2.7234e+25 -3.7043 -3.0907 274.3
1.1919e-08 -3.9731e-09 2.7264e+25 -3.7252 -3.2258 274.14
1.1919e-08 -2.838e-09 2.7272e+25 -3.7278 -3.4288 274.04
1.1919e-08 -1.7028e-09 2.7284e+25 -3.5999 -3.6202 274.12
1.1919e-08 -5.6759e-10 2.7288e+25 -3.6089 -3.541 274.07
1.1919e-08 5.6759e-10 2.7306e+25 -3.3769 -3.7427 274.33
1.1919e-08 1.7028e-09 2.7335e+25 -3.4019 -3.6212 274.29
1.1919e-08 2.838e-09 2.7373e+25 -3.0831 -3.5845 274.1
1.1919e-08 3.9731e-09 2.7374e+25 -3.0802 -3.7455 274.38
1.1919e-08 5.1083e-09 2.7412e+25 -3.0187 -4.1193 274.43
1.1919e-08 6.2435e-09 2.7427e+25 -2.4929 -4.0726 274.33
1.1919e-08 7.3787e-09 2.7432e+25 -2.498 -3.7998 274.6
1.1919e-08 8.5138e-09 2.7434e+25 -1.9771 -3.6778 274.38
1.1919e-08 9.649e-09 2.7441e+25 -1.6704 -3.7971 274.45
1.1919e-08 1.0784e-08 2.7465e+25 -1.3249 -3.6933 274.45
1.1919e-08 1.1919e-08 2.7426e+25 -0.99694 -3.4522 274.77
1.1919e-08 1.3055e-08 2.7468e+25 -0.58727 -3.4391 274.72
1.1919e-08 1.419e-08 2.7475e+25 -0.16338 -3.3746 274.64
1.1919e-08 1.5325e-08 2.7487e+25 0.64768 -3.043 274.9
1.1919e-08 1.646e-08 2.7513e+25 1.2711 -3.1634 274.81
1.1919e-08 1.7595e-08 2.7513e+25 1.7048 -2.9782 274.81
1.1919e-08 1.873e-08 2.7508e+25 2.8624 -2.8608 274.98
1.1919e-08 1.9866e-08 2.752e+25 3.7055 -2.6559 275.17
1.1919e-08 2.1001e-08 2.7537e+25 4.7698 -2.3867 275.06
1.1919e-08 2.2136e-08 2.7542e+25 5.8177 -1.9097 275.09
1.1919e-08 2.3271e-08 2.7517e+25 7.1357 -1.7026 275.3
1.1919e-08 2.4406e-08 2.751e+25 8.6095 -1.4639 275.21
1.1919e-08 2.5542e-08 2.7449e+25 9.9668 -1.1598 275.39
1.1919e-08 2.6677e-08 2.7473e+25 11.706 -0.83112 275.06
1.1919e-08 2.7812e-08 2.746e+25 13.37 -0.52528 274.88
1.1919e-08 2.8947e-08 2.7464e+25 15.548 -0.41926 274.88
1.1919e-08 3.0082e-08 2.7428e+25 17.534 -0.1868 274.95
1.1919e-08 3.1217e-08 2.7429e+25 20.695 -0.045177 274.56
1.3055e-08 -3.1217e-08 2.7259e+25 -2.106 -0.026904 273.19
1.3055e-08 -3.0082e-08 2.725e+25 -2.5458 -0.12924 273.28
1.3055e-08 -2.8947e-08 2.7217e+25 -2.7104 -0.16457 273.44
1.3055e-08 -2.7812e-08 2.7188e+25 -2.7191 -0.18199 273.48
1.3055e-08 -2.6677e-08 2.7195e+25 -3.1292 -0.46039 273.56
1.3055e-08 -2.5542e-08 2.7224e+25 -3.1194 -0.40805 273.36
1.3055e-08 -2.4406e-08 2.7187e+25 -3.1839 -0.74665 273.57
1.3055e-08 -2.3271e-08 2.7249e+25 -3.3997 -0.75895 273.41
1.3055e-08 -2.2136e-08 2.7195e+25 -3.5075 -1.1057 273.32
1.3055e-08 -2.1001e-08 2.7225e+25 -3.6216 -1.165 273.24
1.3055e-08 -1.9866e-08 2.7221e+25 -3.4928 -1.2095 273.43
1.3055e-08 -1.873e-08 2.7202e+25 -3.5933 -1.1838 273.63
1.3055e-08 -1.7595e-08 2.7229e+25 -3.539 -1.4052 273.37
1.3055e-08 -1.646e-08 2.7231e+25 -3.6079 -1.5921 273.19
1.3055e-08 -1.5325e-08 2.7211e+25 -3.6804 -1.8773 273.68
1.3055e-08 -1.419e-08 2.7223e+25 -3.5309 -2.0649 273.77
1.3055e-08 -1.3055e-08 2.7228e+25 -3.6289 -2.1817 273.83
1.3055e-08 -1.1919e-08 2.7255e+25 -3.741 -2.4343 273.75
1.3055e-08 -1.0784e-08 2.7266e+25 -3.7357 -2.6809 273.6
1.3055e-08 -9.649e-09 2.7266e+25 -3.7489 -2.9229 273.88
1.3055e-08 -8.5138e-09 2.7272e+25 -3.5546 -2.9108 273.99
1.3055e-08 -7.3787e-09 2.7245e+25 -3.6043 -2.954 273.93
1.3055e-08 -6.2435e-09 2.7272e+25 -3.6551 -3.1002 274.17
1.3055e-08 -5.1083e-09 2.7292e+25 -3.5011 -3.5294 274.12
1.3055e-08 -3.9731e-09 2.7338e+25 -3.6867 -3.5744 273.94
1.3055e-08 -2.838e-09 2.734e+25 -3.3773 -3.8755 273.97
1.3055e-08 -1.7028e-09 2.7339e+25 -3.6373 -3.9053 274.06
1.3055e-08 -5.6759e-10 2.7341e+25 -3.3796 -4.0008 273.92
1.3055e-08 5.6759e-10 2.7353e+25 -3.3564 -4.0807 274.11
1.3055e-08 1.7028e-09 2.7373e+25 -3.3017 -4.2618 274.42
1.3055e-08 2.838e-09 2.7395e+25 -3.1359 -4.3829 274.39
1.3055e-08 3.9731e-09 2.7418e+25 -2.883 -4.1813 274.53
1.3055e-08 5.1083e-09 2.7486e+25 -2.8033 -4.1716 274.24
1.3055e-08 6.2435e-09 2.7466e+25 -2.6578 -4.339 274.55
1.3055e-08 7.3787e-09 2.7482e+25 -2.5385 -4.3934 274.5
1.3055e-08 8.5138e-09 2.7463e+25 -2.0301 -4.3741 274.83
1.3055e-08 9.649e-09 2.7507e+25 -1.6877 -4.2199 274.55
1.3055e-08 1.0784e-08 2.7535e+25 -1.4084 -3.8942 274.47
1.3055e-08 1.1919e-08 2.7514e+25 -1.22 -4.1202 274.77
1.3055e-08 1.3055e-08 2.7546e+25 -0.47963 -3.9113 275.07
1.3055e-08 1.419e-08 2.757e+25 -0.16284 -4.0182 274.86
1.3055e-08 1.5325e-08 2.7535e+25 0.44168 -3.8846 274.94
1.3055e-08 1.646e-08 2.756e+25 1.1036 -3.509 275.04
1.3055e-08 1.7595e-08 2.7581e+25 1.4803 -3.3303 274.9
1.3055e-08 1.873e-08 2.7633e+25 2.578 -3.0972 274.89
1.3055e-08 1.9866e-08 2.7595e+25 3.6419 -2.8774 275.09
1.3055e-08 2.1001e-08 2.7604e+25 4.3141 -2.6386 275.07
1.3055e-08 2.2136e-08 2.7609e+25 5.6282 -2.3805 275.13
1.3055e-08 2.3271e-08 2.762e+25 6.8292 -2.0008 275.18
1.3055e-08 2.4406e-08 2.7602e+25 8.1086 -1.5539 275.21
1.3055e-08 2.5542e-08 2.7574e+25 9.4786 -1.2191 275.06
1.3055e-08 2.6677e-08 2.7525e+25 11.41 -0.82034 274.89
1.3055e-08 2.7812e-08 2.7478e+25 13.191 -0.56241 275.26
1.3055e-08 2.8947e-08 2.7518e+25 15.158 -0.24425 275.01
1.3055e-08 3.0082e-08 2.7521e+25 17.401 -0.12401 275.1
1.3055e-08 3.1217e-08 2.7483e+25 20.555 -0.011 274.82
1.419e-08 -3.1217e-08 2.7269e+25 -1.9998 -0.099068 273.38
1.419e-08 -3.0082e-08 2.7255e+25 -2.4551 -0.098977 273.5
1.419e-08 -2.8947e-08 2.7284e+25 -2.5631 -0.31735 273.18
1.419e-08 -2.7812e-08 2.7212e+25 -2.5396 -0.49617 273.71
1.419e-08 -2.6677e-08 2.7213e+25 -3.0176 -0.61159 273.56
1.419e-08 -2.5542e-08 2.7231e+25 -2.9659 -0.70069 273.66
1.419e-08 -2.4406e-08 2.7256e+25 -2.9951 -0.83637 273.55
1.419e-08 -2.3271e-08 2.7222e+25 -3.207 -1.1008 273.61
1.419e-08 -2.2136e-08 2.7205e+25 -3.3456 -1.0249 273.74
1.419e-08 -2.1001e-08 2.7257e+25 -3.4718 -1.3429 273.25
1.419e-08 -1.9866e-08 2.7278e+25 -3.427 -1.5377 273.38
1.419e-08 -1.873e-08 2.7257e+25 -3.4743 -1.5866 273.54
1.419e-08 -1.7595e-08 2.725e+25 -3.4082 -1.7381 273.51
1.419e-08 -1.646e-08 2.7266e+25 -3.3767 -1.9115 273.36
1.419e-08 -1.5325e-08 2.7226e+25 -3.4167 -2.0586 273.64
1.419e-08 -1.419e-08 2.7254e+25 -3.4959 -2.3959 273.83
1.419e-08 -1.3055e-08 2.7287e+25 -3.3725 -2.6644 273.62
1.419e-08 -1.1919e-08 2.7238e+25 -3.5712 -2.6518 273.98
1.419e-08 -1.0784e-08 2.727e+25 -3.4158 -2.7551 273.81
1.419e-08 -9.649e-09 2.729e+25 -3.5976 -3.0341 273.85
1.419e-08 -8.5138e-09 2.7299e+25 -3.5342 -3.1812 273.94
1.419e-08 -7.3787e-09 2.7298e+25 -3.4463 -3.4289 274.07
1.419e-08 -6.2435e-09 2.7313e+25 -3.3665 -3.5342 274.01
1.419e-08 -5.1083e-09 2.7344e+25 -3.3588 -3.6734 273.93
1.419e-08 -3.9731e-09 2.7397e+25 -3.5381 -3.9472 274.07
1.419e-08 -2.838e-09 2.7393e+25 -3.1848 -3.9584 273.99
1.419e-08 -1.7028e-09 2.7396e+25 -3.5133 -4.0657 273.96
1.419e-08 -5.6759e-10 2.7382e+25 -3.395 -4.3296 274.23
1.419e-08 5.6759e-10 2.7374e+25 -3.2685 -4.3778 274.26
1.419e-08 1.7028e-09 2.7401e+25 -3.1427 -4.3493 274.63
1.419e-08 2.838e-09 2.7427e+25 -3.064 -4.4475 274.76
1.419e-08 3.9731e-09 2.7466e+25 -2.878 -4.689 274.75
1.419e-08 5.1083e-09 2.7513e+25 -2.7944 -4.623 274.38
1.419e-08 6.2435e-09 2.7507e+25 -2.7353 -4.4893 274.55
1.419e-08 7.3787e-09 2.7555e+25 -2.3358 -4.6339 274.56
1.419e-08 8.5138e-09 2.7542e+25 -2.0857 -4.6855 274.67
1.419e-08 9.649e-09 2.7538e+25 -1.8839 -4.5155 274.82
1.419e-08 1.0784e-08 2.7569e+25 -1.4806 -4.5422 274.88
1.419e-08 1.1919e-08 2.7603e+25 -1.2632 -4.3344 274.86
1.419e-08 1.3055e-08 2.7606e+25 -0.47026 -4.308 274.89
1.419e-08 1.419e-08 2.764e+25 -0.2627 -4.1728 275
1.419e-08 1.5325e-08 2.7653e+25 0.2636 -4.2024 274.88
1.419e-08 1.646e-08 2.7654e+25 0.69101 -4.0108 275.05
1.419e-08 1.7595e-08 2.7681e+25 1.3706 -3.7823 275.25
1.419e-08 1.873e-08 2.7642e+25 2.3798 -3.6891 274.99
1.419e-08 1.9866e-08 2.7662e+25 3.1815 -3.1676 275.27
1.419e-08 2.1001e-08 2.771e+25 3.9702 -2.8744 275
1.419e-08 2.2136e-08 2.7686e+25 5.1955 -2.5554 275.15
1.419e-08 2.3271e-08 2.7677e+25 6.4754 -2.2384 275.31
1.419e-08 2.4406e-08 2.7673e+25 7.6623 -1.8225 275.28
1.419e-08 2.5542e-08 2.7646e+25 9.2202 -1.3621 275.36
1.419e-08 2.6677e-08 2.7579e+25 11.006 -1.0658 275.46
1.419e-08 2.7812e-08 2.7591e+25 12.86 -0.66275 275.4
1.419e-08 2.8947e-08 2.7572e+25 14.913 -0.4863 275.06
1.419e-08 3.0082e-08 2.7585e+25 17.235 -0.19762 274.93
1.419e-08 3.1217e-08 2.7541e+25 20.404 -0.07934 274.89
1.5325e-08 -3.1217e-08 2.7315e+25 -1.9644 0.018272 273.23
1.5325e-08 -3.0082e-08 2.7311e+25 -2.2973 0.025552 273.34
1.5325e-08 -2.8947e-08 2.7295e+25 -2.1864 -0.25606 273.39
1.5325e-08 -2.7812e-08 2.724e+25 -2.5867 -0.46387 273.99
1.5325e-08 -2.6677e-08 2.7242e+25 -2.7044 -0.57537 273.93
1.5325e-08 -2.5542e-08 2.7266e+25 -2.8776 -0.98203 273.55
1.5325e-08 -2.4406e-08 2.7256e+25 -3.0023 -0.91999 273.71
1.5325e-08 -2.3271e-08 2.726e+25 -2.9806 -1.0581 273.63
1.5325e-08 -2.2136e-08 2.7243e+25 -3.1889 -1.1648 273.58
1.5325e-08 -2.1001e-08 2.7257e+25 -3.2631 -1.3628 273.45
1.5325e-08 -1.9866e-08 2.7273e+25 -3.3027 -1.6393 273.56
1.5325e-08 -1.873e-08 2.727e+25 -3.3122 -1.8228 273.58
1.5325e-08 -1.7595e-08 2.7275e+25 -3.4412 -1.905 273.33
1.5325e-08 -1.646e-08 2.7292e+25 -3.1946 -1.9511 273.33
1.5325e-08 -1.5325e-08 2.7247e+25 -3.2802 -2.163 273.79
1.5325e-08 -1.419e-08 2.7272e+25 -3.1176 -2.2734 273.83
1.5325e-08 -1.3055e-08 2.728e+25 -3.1588 -2.5578 273.81
1.5325e-08 -1.1919e-08 2.7303e+25 -3.3194 -2.786 273.81
1.5325e-08 -1.0784e-08 2.7311e+25 -3.5396 -3.2062 273.92
1.5325e-08 -9.649e-09 2.7301e+25 -3.2941 -3.1723 274.07
1.5325e-08 -8.5138e-09 2.7342e+25 -3.2654 -3.4471 274
1.5325e-08 -7.3787e-09 2.7341e+25 -3.3859 -3.5463 274.08
1.5325e-08 -6.2435e-09 2.7381e+25 -3.2142 -3.7586 273.79
1.5325e-08 -5.1083e-09 2.739e+25 -3.0519 -3.931 273.96
1.5325e-08 -3.9731e-09 2.7422e+25 -3.3265 -3.9842 273.98
1.5325e-08 -2.838e-09 2.7398e+25 -3.0342 -4.2654 273.93
1.5325e-08 -1.7028e-09 2.743e+25 -3.3312 -4.5379 274.21
1.5325e-08 -5.6759e-10 2.7431e+25 -3.2468 -4.6819 274.22
1.5325e-08 5.6759e-10 2.7422e+25 -3.3131 -4.6667 274.47
1.5325e-08 1.7028e-09 2.7447e+25 -2.9389 -4.9127 274.47
1.5325e-08 2.838e-09 2.7486e+25 -2.9681 -4.9678 274.52
1.5325e-08 3.9731e-09 2.7545e+25 -2.8741 -4.9639 274.63
1.5325e-08 5.1083e-09 2.7525e+25 -2.7733 -5.0584 274.8
1.5325e-08 6.2435e-09 2.7538e+25 -2.712 -5.0628 274.72
1.5325e-08 7.3787e-09 2.759e+25 -2.3541 -4.9197 274.61
1.5325e-08 8.5138e-09 2.7644e+25 -2.0079 -4.8845 274.74
1.5325e-08 9.649e-09 2.7634e+25 -1.9115 -5.2127 274.6
1.5325e-08 1.0784e-08 2.7644e+25 -1.6257 -4.9991 274.69
1.5325e-08 1.1919e-08 2.7679e+25 -1.1602 -4.9912 274.77
1.5325e-08 1.3055e-08 2.7708e+25 -0.86538 -4.843 274.85
1.5325e-08 1.419e-08 2.7685e+25 -0.30673 -4.7145 275.17
1.5325e-08 1.5325e-08 2.7743e+25 0.27775 -4.5501 275.27
1.5325e-08 1.646e-08 2.7757e+25 0.44834 -4.3631 275.05
1.5325e-08 1.7595e-08 2.7756e+25 1.2994 -4.2617 275.23
1.5325e-08 1.873e-08 2.7734e+25 1.9341 -4.0892 275.18
1.5325e-08 1.9866e-08 2.7739e+25 2.8739 -3.6377 275.26
1.5325e-08 2.1001e-08 2.7766e+25 3.8422 -3.4031 275.39
1.5325e-08 2.2136e-08 2.7773e+25 4.7955 -3.0605 275.53
1.5325e-08 2.3271e-08 2.7763e+25 5.9101 -2.5722 275.28
1.5325e-08 2.4406e-08 2.7767e+25 7.3008 -2.031 275.29
1.5325e-08 2.5542e-08 2.7709e+25 8.8269 -1.7034 275.48
1.5325e-08 2.6677e-08 2.7666e+25 10.59 -1.2276 275.41
1.5325e-08 2.7812e-08 2.7669e+25 12.609 -1.0422 275.04
1.5325e-08 2.8947e-08 2.7637e+25 14.315 -0.45777 275.21
1.5325e-08 3.0082e-08 2.7619e+25 17.087 -0.28554 274.98
1.5325e-08 3.1217e-08 2.7579e+25 20.279 -0.1477 275.08
1.646e-08 -3.1217e-08 2.7331e+25 -1.9475 -0.079169 273.34
1.646e-08 -3.0082e-08 2.7349e+25 -2.0918 -0.33635 273.5
1.646e-08 -2.8947e-08 2.7322e+25 -2.0723 -0.28545 273.63
1.646e-08 -2.7812e-08 2.7266e+25 -2.3662 -0.57118 273.95
1.646e-08 -2.6677e-08 2.7285e+25 -2.5184 -0.74933 273.59
1.646e-08 -2.5542e-08 2.7249e+25 -2.7264 -0.64571 273.91
1.646e-08 -2.4406e-08 2.7293e+25 -2.8416 -1.0438 273.54
1.646e-08 -2.3271e-08 2.7294e+25 -2.9995 -1.1255 273.51
1.646e-08 -2.2136e-08 2.7274e+25 -3.0996 -1.3139 273.58
1.646e-08 -2.1001e-08 2.7271e+25 -2.8525 -1.2999 273.77
1.646e-08 -1.9866e-08 2.726e+25 -2.9843 -1.5757 273.73
1.646e-08 -1.873e-08 2.7271e+25 -3.2395 -1.7283 273.81
1.646e-08 -1.7595e-08 2.73e+25 -3.1237 -1.9075 273.55
1.646e-08 -1.646e-08 2.7292e+25 -3.1708 -2.2111 273.76
1.646e-08 -1.5325e-08 2.7295e+25 -3.0906 -2.2986 273.8
1.646e-08 -1.419e-08 2.7315e+25 -2.8705 -2.4424 273.95
1.646e-08 -1.3055e-08 2.7321e+25 -3.1436 -2.6433 273.87
1.646e-08 -1.1919e-08 2.7313e+25 -2.9091 -2.9068 273.75
1.646e-08 -1.0784e-08 2.7348e+25 -3.2115 -3.0528 273.86
1.646e-08 -9.649e-09 2.7342e+25 -3.1318 -3.4077 274.06
1.646e-08 -8.5138e-09 2.7323e+25 -3.1954 -3.5034 274.33
1.646e-08 -7.3787e-09 2.7378e+25 -3.1788 -3.576 273.98
1.646e-08 -6.2435e-09 2.7413e+25 -2.925 -3.7634 274
1.646e-08 -5.1083e-09 2.7419e+25 -3.0022 -4.0274 274.06
1.646e-08 -3.9731e-09 2.7431e+25 -3.0437 -4.3362 274.28
1.646e-08 -2.838e-09 2.7436e+25 -2.9787 -4.5252 274.38
1.646e-08 -1.7028e-09 2.742e+25 -2.9629 -4.5925 274.32
1.646e-08 -5.6759e-10 2.7438e+25 -3.1304 -4.8152 274.31
1.646e-08 5.6759e-10 2.7498e+25 -3.1219 -5.066 274.43
1.646e-08 1.7028e-09 2.7532e+25 -3.0654 -4.9744 274.3
1.646e-08 2.838e-09 2.7559e+25 -2.6984 -5.0614 274.26
1.646e-08 3.9731e-09 2.7561e+25 -2.7001 -5.3426 274.47
1.646e-08 5.1083e-09 2.7582e+25 -2.8765 -5.3888 274.75
1.646e-08 6.2435e-09 2.7594e+25 -2.6221 -5.2986 274.83
1.646e-08 7.3787e-09 2.7636e+25 -2.3771 -5.4593 274.71
1.646e-08 8.5138e-09 2.767e+25 -1.9339 -5.5098 274.77
1.646e-08 9.649e-09 2.7712e+25 -1.8257 -5.5612 274.77
1.646e-08 1.0784e-08 2.7765e+25 -1.6663 -5.5994 274.56
1.646e-08 1.1919e-08 2.7747e+25 -1.3201 -5.4416 274.73
1.646e-08 1.3055e-08 2.7708e+25 -0.86568 -5.4138 275.27
1.646e-08 1.419e-08 2.7763e+25 -0.26256 -5.371 275.27
1.646e-08 1.5325e-08 2.7819e+25 -0.095164 -5.1849 275.05
1.646e-08 1.646e-08 2.7808e+25 0.38945 -5.0103 275.27
1.646e-08 1.7595e-08 2.7834e+25 1.0701 -4.7097 275.03
1.646e-08 1.873e-08 2.7817e+25 1.6491 -4.4743 275.26
1.646e-08 1.9866e-08 2.7827e+25 2.4107 -4.1963 275.48
1.646e-08 2.1001e-08 2.7827e+25 3.4526 -3.6496 275.48
1.646e-08 2.2136e-08 2.7866e+25 4.3448 -3.2294 275.19
1.646e-08 2.3271e-08 2.7847e+25 5.4375 -2.7997 275.51
1.646e-08 2.4406e-08 2.7828e+25 6.7688 -2.3582 275.65
1.646e-08 2.5542e-08 2.7817e+25 8.2972 -1.817 275.37
1.646e-08 2.6677e-08 2.7809e+25 10.227 -1.4149 275.21
1.646e-08 2.7812e-08 2.7786e+25 12.148 -1.0356 274.93
1.646e-08 2.8947e-08 2.7734e+25 13.972 -0.76489 274.9
1.646e-08 3.0082e-08 2.7708e+25 16.793 -0.24401 274.83
1.646e-08 3.1217e-08 2.7671e+25 19.981 -0.028191 274.72
1.7595e-08 -3.1217e-08 2.7341e+25 -1.5475 -0.24047 273.44
1.7595e-08 -3.0082e-08 2.7359e+25 -2.1141 -0.45787 273.35
1.7595e-08 -2.8947e-08 2.7323e+25 -1.9883 -0.49688 273.5
1.7595e-08 -2.7812e-08 2.7314e+25 -2.2646 -0.57487 273.64
1.7595e-08 -2.6677e-08 2.7345e+25 -2.3735 -0.49003 273.6
1.7595e-08 -2.5542e-08 2.7288e+25 -2.5924 -0.81121 273.83
1.7595e-08 -2.4406e-08 2.7311e+25 -2.4472 -0.99913 273.79
1.7595e-08 -2.3271e-08 2.735e+25 -2.8602 -1.1566 273.55
1.7595e-08 -2.2136e-08 2.7297e+25 -3.0343 -1.2385 273.56
1.7595e-08 -2.1001e-08 2.73e+25 -2.8246 -1.376 273.73
1.7595e-08 -1.9866e-08 2.7255e+25 -2.8849 -1.453 273.78
1.7595e-08 -1.873e-08 2.7284e+25 -2.8596 -1.7717 273.69
1.7595e-08 -1.7595e-08 2.7341e+25 -2.9914 -2.1362 273.62
1.7595e-08 -1.646e-08 2.7344e+25 -2.815 -2.3919 273.65
1.7595e-08 -1.5325e-08 2.733e+25 -3.0214 -2.5852 273.72
1.7595e-08 -1.419e-08 2.7323e+25 -2.7721 -2.7516 273.9
1.7595e-08 -1.3055e-08 2.7352e+25 -2.863 -2.9843 273.85
1.7595e-08 -1.1919e-08 2.7363e+25 -2.7836 -3.0788 273.92
1.7595e-08 -1.0784e-08 2.7366e+25 -3.0327 -3.3331 273.99
1.7595e-08 -9.649e-09 2.7351e+25 -2.9541 -3.447 274.1
1.7595e-08 -8.5138e-09 2.7357e+25 -2.9839 -3.5495 274.25
1.7595e-08 -7.3787e-09 2.7403e+25 -2.953 -3.9881 274.04
1.7595e-08 -6.2435e-09 2.7419e+25 -2.8181 -4.0655 273.94
1.7595e-08 -5.1083e-09 2.745e+25 -2.663 -4.2503 274.07
1.7595e-08 -3.9731e-09 2.7474e+25 -2.8805 -4.4227 274.38
1.7595e-08 -2.838e-09 2.747e+25 -2.7985 -4.5657 274.09
1.7595e-08 -1.7028e-09 2.7462e+25 -2.7931 -4.7858 274.34
1.7595e-08 -5.6759e-10 2.7497e+25 -2.9807 -4.876 274.49
1.7595e-08 5.6759e-10 2.7539e+25 -3.0045 -4.9734 274.34
1.7595e-08 1.7028e-09 2.7586e+25 -2.9778 -5.2458 274.44
1.7595e-08 2.838e-09 2.7572e+25 -2.7226 -5.3072 274.61
1.7595e-08 3.9731e-09 2.759e+25 -2.3684 -5.3538 274.52
1.7595e-08 5.1083e-09 2.761e+25 -2.7279 -5.6435 274.8
1.7595e-08 6.2435e-09 2.7625e+25 -2.5414 -6.0053 274.86
1.7595e-08 7.3787e-09 2.7675e+25 -2.2618 -5.986 274.65
1.7595e-08 8.5138e-09 2.7728e+25 -1.9096 -5.8848 274.98
1.7595e-08 9.649e-09 2.7799e+25 -1.7955 -5.9354 274.61
1.7595e-08 1.0784e-08 2.7792e+25 -1.6891 -6.0128 274.76
1.7595e-08 1.1919e-08 2.779e+25 -1.2924 -6.1274 274.94
1.7595e-08 1.3055e-08 2.7829e+25 -1.0466 -5.9437 274.99
1.7595e-08 1.419e-08 2.7871e+25 -0.51402 -5.7077 275.18
1.7595e-08 1.5325e-08 2.7869e+25 -0.19674 -5.3709 275.19
1.7595e-08 1.646e-08 2.7908e+25 0.19404 -5.5028 275.23
1.7595e-08 1.7595e-08 2.7917e+25 0.85287 -5.1905 275.11
1.7595e-08 1.873e-08 2.7901e+25 1.3062 -4.7406 275.41
1.7595e-08 1.9866e-08 2.7891e+25 1.9922 -4.4765 275.77
1.7595e-08 2.1001e-08 2.7885e+25 3.1143 -4.1085 275.67
1.7595e-08 2.2136e-08 2.7938e+25 3.6592 -3.4192 275.44
1.7595e-08 2.3271e-08 2.7938e+25 5.0227 -3.0388 275.36
1.7595e-08 2.4406e-08 2.7897e+25 6.2611 -2.5639 275.51
