TITLE = "cavity_20000"
VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
ZONE T="cavity", I=72, J=72, K=1, F=BLOCK
-7.88425e-06 -8.36208e-06 2.70134e+25 -1.40742 0.0351703 271.08 
-5.97292e-06 -8.36208e-06 2.70335e+25 -3.35879 -0.0282382 271.214 
-4.06158e-06 -8.36208e-06 2.68773e+25 -2.7752 1.93284 272.281 
-2.15025e-06 -8.36208e-06 2.69106e+25 -3.09723 1.8177 272.17 
-2.38917e-07 -8.36208e-06 2.69724e+25 -4.03958 0.619101 271.528 
-1.55296e-05 -7.88425e-06 2.68149e+25 0.814338 0.484515 272.941 
-1.36182e-05 -7.88425e-06 2.6891e+25 1.48389 3.08356 272.197 
-1.17069e-05 -7.88425e-06 2.68881e+25 0.823615 0.610203 272.753 
-9.79558e-06 -7.88425e-06 2.68273e+25 -1.0069 1.89977 272.697 
-7.88425e-06 -7.88425e-06 2.70702e+25 -2.13117 0.430613 270.615 
-5.97292e-06 -7.88425e-06 2.69757e+25 -3.96259 0.029212 271.114 
-4.06158e-06 -7.88425e-06 2.68078e+25 -3.3183 1.52608 272.355 
-2.15025e-06 -7.88425e-06 2.69612e+25 -2.53012 2.29363 272.194 
-2.38917e-07 -7.88425e-06 2.6983e+25 -3.14877 1.00651 270.587 
-1.55296e-05 -7.40642e-06 2.68455e+25 0.202961 0.186449 272.695 
-1.36182e-05 -7.40642e-06 2.68136e+25 1.22849 3.0543 272.977 
-1.17069e-05 -7.40642e-06 2.67833e+25 1.03674 1.33675 273.107 
-9.79558e-06 -7.40642e-06 2.68615e+25 -1.29482 1.85865 272.049 
-7.88425e-06 -7.40642e-06 2.71136e+25 -2.88569 0.883345 270.439 
-5.97292e-06 -7.40642e-06 2.69014e+25 -4.44196 0.366866 271.94 
-4.06158e-06 -7.40642e-06 2.68188e+25 -3.12056 0.903965 272.669 
-2.15025e-06 -7.40642e-06 2.6968e+25 -2.71723 2.16927 271.221 
-2.38917e-07 -7.40642e-06 2.69622e+25 -3.39279 1.0275 270.917 
-1.55296e-05 -6.92858e-06 2.69156e+25 -0.929382 0.0774193 271.641 
-1.36182e-05 -6.92858e-06 2.68479e+25 -0.676125 2.77493 272.074 
-1.17069e-05 -6.92858e-06 2.68123e+25 -0.649868 1.95209 272.607 
-9.79558e-06 -6.92858e-06 2.68935e+25 -0.495935 2.20302 271.254 
-7.88425e-06 -6.92858e-06 2.69138e+25 -3.09488 1.6735 271.458 
-5.97292e-06 -6.92858e-06 2.6807e+25 -3.95768 0.969909 273.089 
-4.06158e-06 -6.92858e-06 2.68042e+25 -3.23503 0.976174 273.133 
-2.15025e-06 -6.92858e-06 2.69437e+25 -3.98439 2.39101 272.042 
-2.38917e-07 -6.92858e-06 2.68657e+25 -4.04078 1.58877 272.033 
-1.55296e-05 -6.45075e-06 2.70292e+25 -0.356642 0.434319 270.898 
-1.36182e-05 -6.45075e-06 2.70509e+25 -1.14117 2.9654 271.059 
-1.17069e-05 -6.45075e-06 2.67879e+25 -0.779325 1.59255 272.799 
-9.79558e-06 -6.45075e-06 2.69833e+25 -1.41867 2.47584 271.7 
-7.88425e-06 -6.45075e-06 2.69053e+25 -3.03809 2.70196 272.106 
-5.97292e-06 -6.45075e-06 2.68053e+25 -3.41587 0.548578 272.861 
-4.06158e-06 -6.45075e-06 2.67801e+25 -3.46979 1.2455 273.076 
-2.15025e-06 -6.45075e-06 2.68769e+25 -3.69362 1.9517 272.484 
-2.38917e-07 -6.45075e-06 2.69164e+25 -3.50299 2.1895 272.328 
-1.55296e-05 -5.97292e-06 2.68397e+25 -0.444472 0.374912 271.768 
-1.36182e-05 -5.97292e-06 2.70197e+25 -1.48431 2.95394 271.291 
-1.17069e-05 -5.97292e-06 2.67691e+25 -1.75267 1.70749 272.783 
-9.79558e-06 -5.97292e-06 2.69339e+25 -3.08839 2.25512 271.715 
-7.88425e-06 -5.97292e-06 2.68979e+25 -3.12691 2.37221 272.153 
-5.97292e-06 -5.97292e-06 2.68919e+25 -3.23234 0.190895 272.996 
-4.06158e-06 -5.97292e-06 2.67963e+25 -4.45752 0.962697 272.896 
-2.15025e-06 -5.97292e-06 2.69648e+25 -3.99368 1.37096 271.417 
-2.38917e-07 -5.97292e-06 2.692e+25 -3.15619 2.02911 271.893 
-1.55296e-05 -5.49508e-06 2.68328e+25 -0.765853 0.467518 273.019 
-1.36182e-05 -5.49508e-06 2.68453e+25 -1.67042 2.82993 271.794 
-1.17069e-05 -5.49508e-06 2.6776e+25 -2.96253 2.47656 273.205 
-9.79558e-06 -5.49508e-06 2.68757e+25 -2.88982 1.91229 271.528 
-7.88425e-06 -5.49508e-06 2.68759e+25 -2.85093 2.44302 272.714 
-5.97292e-06 -5.49508e-06 2.68017e+25 -3.33451 0.499149 272.825 
-4.06158e-06 -5.49508e-06 2.68748e+25 -5.25838 1.16587 272.771 
-2.15025e-06 -5.49508e-06 2.69439e+25 -3.6257 1.00494 271.579 
-2.38917e-07 -5.49508e-06 2.69029e+25 -3.64545 2.48388 271.821 
-1.55296e-05 -5.01725e-06 2.67952e+25 -0.177036 0.927236 272.741 
-1.36182e-05 -5.01725e-06 2.68698e+25 -1.58237 2.64366 272.072 
-1.17069e-05 -5.01725e-06 2.67531e+25 -3.16015 3.09972 273.451 
-9.79558e-06 -5.01725e-06 2.70372e+25 -2.75556 1.51816 270.501 
-7.88425e-06 -5.01725e-06 2.68468e+25 -2.40694 3.01308 272.458 
-5.97292e-06 -5.01725e-06 2.68184e+25 -3.83139 1.24155 273.464 
-4.06158e-06 -5.01725e-06 2.69474e+25 -4.71098 1.55572 270.951 
-2.15025e-06 -5.01725e-06 2.6929e+25 -4.62593 1.07077 271.863 
-2.38917e-07 -5.01725e-06 2.68797e+25 -3.9584 2.32368 272.08 
-1.55296e-05 -4.53942e-06 2.68526e+25 -0.0640132 1.1067 272.626 
-1.36182e-05 -4.53942e-06 2.68573e+25 -1.26964 2.86182 272.421 
-1.17069e-05 -4.53942e-06 2.67772e+25 -1.68213 3.05169 272.78 
-9.79558e-06 -4.53942e-06 2.69925e+25 -2.43578 1.32511 270.812 
-7.88425e-06 -4.53942e-06 2.68868e+25 -3.19604 2.8936 271.534 
-5.97292e-06 -4.53942e-06 2.67222e+25 -3.09617 1.45433 273.078 
-4.06158e-06 -4.53942e-06 2.70591e+25 -4.46365 1.73007 270.328 
-2.15025e-06 -4.53942e-06 2.69747e+25 -6.30755 1.32668 270.585 
-2.38917e-07 -4.53942e-06 2.68772e+25 -5.35607 1.24157 271.757 
-1.55296e-05 -4.06158e-06 2.6865e+25 0.0243259 1.19858 272.322 
-1.36182e-05 -4.06158e-06 2.68826e+25 -0.14318 3.45031 272.271 
-1.17069e-05 -4.06158e-06 2.68807e+25 -0.869681 3.465 272.195 
-9.79558e-06 -4.06158e-06 2.70436e+25 -1.72832 2.20448 270.52 
-7.88425e-06 -4.06158e-06 2.69341e+25 -3.26309 2.64524 271.708 
-5.97292e-06 -4.06158e-06 2.67244e+25 -3.43898 1.93942 273.731 
-4.06158e-06 -4.06158e-06 2.70863e+25 -5.27662 1.55363 270.713 
-2.15025e-06 -4.06158e-06 2.70635e+25 -6.86546 0.799384 270.504 
-2.38917e-07 -4.06158e-06 2.69783e+25 -6.32957 1.10641 271.426 
-1.55296e-05 -3.58375e-06 2.68578e+25 -0.432046 1.53212 272.157 
-1.36182e-05 -3.58375e-06 2.6862e+25 -0.142457 3.68339 271.994 
-1.17069e-05 -3.58375e-06 2.68802e+25 0.0648575 3.38199 271.701 
-9.79558e-06 -3.58375e-06 2.70202e+25 -2.2397 3.16776 270.24 
-7.88425e-06 -3.58375e-06 2.69705e+25 -4.12271 2.60867 271.367 
-5.97292e-06 -3.58375e-06 2.68207e+25 -5.19739 2.45117 273.066 
-4.06158e-06 -3.58375e-06 2.70928e+25 -6.37952 1.76311 270.587 
-2.15025e-06 -3.58375e-06 2.69329e+25 -7.84699 0.883443 271.299 
-2.38917e-07 -3.58375e-06 2.70506e+25 -6.84948 1.09704 271.178 
-1.55296e-05 -3.10592e-06 2.69547e+25 -0.600762 1.70768 272.186 
-1.36182e-05 -3.10592e-06 2.68024e+25 -0.805489 3.74973 272.469 
-1.17069e-05 -3.10592e-06 2.69601e+25 -0.717941 3.34919 271.453 
-9.79558e-06 -3.10592e-06 2.69593e+25 -2.06081 4.16989 270.795 
-7.88425e-06 -3.10592e-06 2.67721e+25 -4.27612 2.5768 272.617 
-5.97292e-06 -3.10592e-06 2.68214e+25 -5.26288 3.90924 272.81 
-4.06158e-06 -3.10592e-06 2.69455e+25 -6.80996 2.539 271.497 
-2.15025e-06 -3.10592e-06 2.69823e+25 -7.49982 1.39784 271.133 
-2.38917e-07 -3.10592e-06 2.69664e+25 -7.31002 0.937002 270.923 
-1.55296e-05 -2.62808e-06 2.68282e+25 -1.5697 1.86826 272.01 
-1.36182e-05 -2.62808e-06 2.68508e+25 -1.02042 3.12199 272.144 
-1.17069e-05 -2.62808e-06 2.68831e+25 -0.577958 2.92167 271.837 
-9.79558e-06 -2.62808e-06 2.71519e+25 -0.789137 4.6566 270.139 
-7.88425e-06 -2.62808e-06 2.68118e+25 -4.0468 3.08849 272.903 
-5.97292e-06 -2.62808e-06 2.68092e+25 -4.92442 4.34941 273.47 
-4.06158e-06 -2.62808e-06 2.69363e+25 -6.0913 3.2615 271.593 
-2.15025e-06 -2.62808e-06 2.68733e+25 -6.69138 1.48593 271.254 
-2.38917e-07 -2.62808e-06 2.69845e+25 -8.09912 1.09582 270.634 
-1.55296e-05 -2.15025e-06 2.69717e+25 -1.35449 1.78738 271.622 
-1.36182e-05 -2.15025e-06 2.69357e+25 -0.0674872 2.54168 271.021 
-1.17069e-05 -2.15025e-06 2.69291e+25 -0.360945 3.01749 271.929 
-9.79558e-06 -2.15025e-06 2.70369e+25 -1.25651 5.34302 270.693 
-7.88425e-06 -2.15025e-06 2.68941e+25 -3.13787 3.79855 272.199 
-5.97292e-06 -2.15025e-06 2.66917e+25 -4.33267 4.25697 273.695 
-4.06158e-06 -2.15025e-06 2.68528e+25 -5.12921 3.88413 272.782 
-2.15025e-06 -2.15025e-06 2.69983e+25 -7.05596 1.2143 270.516 
-2.38917e-07 -2.15025e-06 2.69947e+25 -8.37563 1.40703 270.49 
-1.55296e-05 -1.67242e-06 2.70033e+25 0.0268774 2.5384 271.295 
-1.36182e-05 -1.67242e-06 2.69973e+25 0.235413 1.81762 270.458 
-1.17069e-05 -1.67242e-06 2.69719e+25 -0.048834 3.96681 271.299 
-9.79558e-06 -1.67242e-06 2.69994e+25 -1.55635 5.78747 270.788 
-7.88425e-06 -1.67242e-06 2.67876e+25 -3.50429 4.42182 273.161 
-5.97292e-06 -1.67242e-06 2.68984e+25 -4.23808 3.9225 273.087 
-4.06158e-06 -1.67242e-06 2.68308e+25 -3.75892 4.25841 272.17 
-2.15025e-06 -1.67242e-06 2.70176e+25 -7.10056 2.12029 270.881 
-2.38917e-07 -1.67242e-06 2.69251e+25 -8.71299 1.63184 271.6 
-1.55296e-05 -1.19458e-06 2.68303e+25 0.355302 3.08782 271.345 
-1.36182e-05 -1.19458e-06 2.69205e+25 -0.114763 1.97858 270.88 
-1.17069e-05 -1.19458e-06 2.69931e+25 -0.520819 4.21837 271.392 
-9.79558e-06 -1.19458e-06 2.69772e+25 -2.34324 5.68632 270.883 
-7.88425e-06 -1.19458e-06 2.69346e+25 -2.88727 4.95121 271.442 
-5.97292e-06 -1.19458e-06 2.69094e+25 -3.97846 3.5114 272.413 
-4.06158e-06 -1.19458e-06 2.68672e+25 -4.18429 3.93513 272.339 
-2.15025e-06 -1.19458e-06 2.70633e+25 -6.34601 3.05473 270.841 
-2.38917e-07 -1.19458e-06 2.68768e+25 -9.38649 1.94703 271.646 
-1.55296e-05 -7.1675e-07 2.70504e+25 -0.65724 3.27138 270.576 
-1.36182e-05 -7.1675e-07 2.68579e+25 0.118238 1.78303 272.245 
-1.17069e-05 -7.1675e-07 2.70609e+25 -0.922676 4.7613 270.401 
-9.79558e-06 -7.1675e-07 2.70193e+25 -2.83637 5.90084 270.477 
-7.88425e-06 -7.1675e-07 2.69492e+25 -2.0683 5.45151 271.559 
-5.97292e-06 -7.1675e-07 2.70084e+25 -3.25335 3.95375 271.496 
-4.06158e-06 -7.1675e-07 2.68888e+25 -5.51144 4.51486 272.582 
-2.15025e-06 -7.1675e-07 2.69568e+25 -6.61349 3.96706 271.909 
-2.38917e-07 -7.1675e-07 2.6835e+25 -9.71159 2.5042 271.798 
-1.55296e-05 -2.38917e-07 2.6973e+25 0.479184 3.53981 271.733 
-1.36182e-05 -2.38917e-07 2.70117e+25 -0.0499181 1.954 271.737 
-1.17069e-05 -2.38917e-07 2.70788e+25 -1.96862 5.40842 270.658 
-9.79558e-06 -2.38917e-07 2.69523e+25 -2.46742 5.94455 271.882 
-7.88425e-06 -2.38917e-07 2.69461e+25 -1.27924 5.91647 270.735 
-5.97292e-06 -2.38917e-07 2.69144e+25 -2.26712 4.46367 271.663 
-4.06158e-06 -2.38917e-07 2.69247e+25 -5.08706 5.09206 271.753 
-2.15025e-06 -2.38917e-07 2.69546e+25 -6.19226 4.39091 271.896 
-2.38917e-07 -2.38917e-07 2.68202e+25 -8.89336 3.18571 272.385 
-1.64852e-05 2.38917e-07 2.68833e+25 0.376783 1.56355 271.54 
-1.45739e-05 2.38917e-07 2.68874e+25 1.16681 2.76187 271.886 
-1.26626e-05 2.38917e-07 2.70496e+25 -1.12591 4.0789 271.138 
-1.07512e-05 2.38917e-07 2.69806e+25 -1.72025 4.82585 270.809 
-8.83992e-06 2.38917e-07 2.69038e+25 -1.3789 5.12267 271.701 
-6.92858e-06 2.38917e-07 2.70162e+25 -1.95974 4.72294 271.045 
-5.01725e-06 2.38917e-07 2.70113e+25 -4.32738 5.48645 270.326 
-3.10592e-06 2.38917e-07 2.67853e+25 -6.78759 4.73058 272.945 
-1.19458e-06 2.38917e-07 2.70316e+25 -7.03138 4.52659 271.206 
-1.64852e-05 7.1675e-07 2.68826e+25 -0.0234677 1.11495 271.775 
-1.45739e-05 7.1675e-07 2.69529e+25 0.753358 3.52512 271.417 
-1.26626e-05 7.1675e-07 2.6978e+25 -1.97535 4.11015 271.141 
-1.07512e-05 7.1675e-07 2.69641e+25 -1.31711 5.1081 270.795 
-8.83992e-06 7.1675e-07 2.69012e+25 -1.46261 4.76083 271.16 
-6.92858e-06 7.1675e-07 2.7036e+25 -1.43909 4.98232 270.947 
-5.01725e-06 7.1675e-07 2.69379e+25 -3.79635 5.90308 270.96 
-3.10592e-06 7.1675e-07 2.6893e+25 -5.66281 5.31103 271.875 
-1.19458e-06 7.1675e-07 2.6959e+25 -6.41524 4.3193 271.656 
-1.64852e-05 1.19458e-06 2.69176e+25 0.106521 1.04025 271.499 
-1.45739e-05 1.19458e-06 2.69154e+25 0.483271 3.89141 272.304 
-1.26626e-05 1.19458e-06 2.69524e+25 -1.21088 5.04199 271.188 
-1.07512e-05 1.19458e-06 2.69864e+25 -1.69723 5.4783 270.671 
-8.83992e-06 1.19458e-06 2.69585e+25 -1.34667 4.56555 271.19 
-6.92858e-06 1.19458e-06 2.69805e+25 -1.45045 5.34406 271.267 
-5.01725e-06 1.19458e-06 2.69023e+25 -2.21413 5.65394 271.535 
-3.10592e-06 1.19458e-06 2.68458e+25 -4.48489 6.00159 271.563 
-1.19458e-06 1.19458e-06 2.69055e+25 -6.65084 4.57287 272.115 
-1.64852e-05 1.67242e-06 2.68818e+25 -0.476822 0.6724 271.712 
-1.45739e-05 1.67242e-06 2.68358e+25 0.224939 3.54615 272.567 
-1.26626e-05 1.67242e-06 2.69665e+25 -0.259285 5.79559 270.826 
-1.07512e-05 1.67242e-06 2.70663e+25 -1.40521 5.67828 270.507 
-8.83992e-06 1.67242e-06 2.69189e+25 -1.06862 4.11328 271.443 
-6.92858e-06 1.67242e-06 2.69379e+25 -1.13739 5.82861 271.582 
-5.01725e-06 1.67242e-06 2.68621e+25 -2.7644 6.00222 271.992 
-3.10592e-06 1.67242e-06 2.68079e+25 -3.068 6.04508 272.202 
-1.19458e-06 1.67242e-06 2.68368e+25 -5.89702 4.949 272.064 
-1.64852e-05 2.15025e-06 2.69405e+25 0.446481 0.963244 271.301 
-1.45739e-05 2.15025e-06 2.69644e+25 -0.482793 3.43757 271.802 
-1.26626e-05 2.15025e-06 2.70842e+25 0.188208 5.1754 270.094 
-1.07512e-05 2.15025e-06 2.70421e+25 -1.11848 5.69402 270.161 
-8.83992e-06 2.15025e-06 2.70264e+25 -1.74953 4.11697 270.451 
-6.92858e-06 2.15025e-06 2.69134e+25 -1.4378 6.61319 271.454 
-5.01725e-06 2.15025e-06 2.68637e+25 -2.97089 6.0049 271.925 
-3.10592e-06 2.15025e-06 2.69766e+25 -3.69615 6.24598 271.284 
-1.19458e-06 2.15025e-06 2.66624e+25 -5.26018 5.67183 273.218 
-1.64852e-05 2.62808e-06 2.68475e+25 0.0932204 1.36091 271.739 
-1.45739e-05 2.62808e-06 2.69581e+25 -1.40522 3.47011 271.078 
-1.26626e-05 2.62808e-06 2.71039e+25 -0.45068 5.18122 269.884 
-1.07512e-05 2.62808e-06 2.71212e+25 -0.847461 5.33726 269.721 
-8.83992e-06 2.62808e-06 2.68714e+25 -2.07666 4.71697 271.365 
-6.92858e-06 2.62808e-06 2.69585e+25 -2.21564 6.55354 271.424 
-5.01725e-06 2.62808e-06 2.70367e+25 -3.07993 6.36084 271.291 
-3.10592e-06 2.62808e-06 2.69246e+25 -3.85253 6.71196 271.718 
-1.19458e-06 2.62808e-06 2.6725e+25 -4.82933 6.14627 273.325 
-1.64852e-05 3.10592e-06 2.68126e+25 -0.728514 1.94526 272.825 
-1.45739e-05 3.10592e-06 2.68667e+25 -0.718629 3.0486 271.709 
-1.26626e-05 3.10592e-06 2.71035e+25 -0.376855 5.6913 269.763 
-1.07512e-05 3.10592e-06 2.69782e+25 -0.611969 4.79361 271.019 
-8.83992e-06 3.10592e-06 2.69431e+25 -1.10265 5.33183 271.182 
-6.92858e-06 3.10592e-06 2.68897e+25 -2.07546 6.17506 271.866 
-5.01725e-06 3.10592e-06 2.69191e+25 -4.02324 6.82686 271.34 
-3.10592e-06 3.10592e-06 2.69413e+25 -4.46236 7.29662 271.14 
-1.19458e-06 3.10592e-06 2.67741e+25 -5.68328 6.05426 272.977 
-1.64852e-05 3.58375e-06 2.69295e+25 -0.0934931 1.97583 272.148 
-1.45739e-05 3.58375e-06 2.69406e+25 0.336083 3.17599 271.338 
-1.26626e-05 3.58375e-06 2.69847e+25 0.390648 6.11685 271.399 
-1.07512e-05 3.58375e-06 2.69478e+25 -0.365171 4.91047 271.883 
-8.83992e-06 3.58375e-06 2.70255e+25 -0.95256 5.37117 270.387 
-6.92858e-06 3.58375e-06 2.69275e+25 -2.19019 6.42744 271.43 
-5.01725e-06 3.58375e-06 2.69483e+25 -3.3592 6.79072 270.834 
-3.10592e-06 3.58375e-06 2.69484e+25 -4.68914 8.05662 271.737 
-1.19458e-06 3.58375e-06 2.68432e+25 -6.11467 5.86206 272.101 
-1.64852e-05 4.06158e-06 2.6905e+25 0.235227 1.41836 271.896 
-1.45739e-05 4.06158e-06 2.68219e+25 1.01118 3.44347 271.858 
-1.26626e-05 4.06158e-06 2.70064e+25 0.274633 6.38384 271.083 
-1.07512e-05 4.06158e-06 2.69562e+25 -0.228852 5.28059 271.2 
-8.83992e-06 4.06158e-06 2.71113e+25 0.0894589 5.53307 269.635 
-6.92858e-06 4.06158e-06 2.69672e+25 -2.36303 7.10613 271.622 
-5.01725e-06 4.06158e-06 2.68993e+25 -4.27752 7.10563 271.3 
-3.10592e-06 4.06158e-06 2.68963e+25 -5.3746 8.60736 271.989 
-1.19458e-06 4.06158e-06 2.69e+25 -5.47547 6.07536 272.635 
-1.64852e-05 4.53942e-06 2.69086e+25 0.714885 1.46228 271.854 
-1.45739e-05 4.53942e-06 2.69121e+25 -0.0331935 3.24794 271.948 
-1.26626e-05 4.53942e-06 2.69721e+25 0.219784 6.50616 271.208 
-1.07512e-05 4.53942e-06 2.69642e+25 0.508408 5.62581 271.127 
-8.83992e-06 4.53942e-06 2.71603e+25 0.926532 6.13593 269.511 
-6.92858e-06 4.53942e-06 2.68252e+25 -1.54922 8.0712 272.065 
-5.01725e-06 4.53942e-06 2.67906e+25 -4.6994 7.79389 272.654 
-3.10592e-06 4.53942e-06 2.68567e+25 -5.28173 8.87257 272.217 
-1.19458e-06 4.53942e-06 2.68069e+25 -4.5887 6.411 272.776 
-1.64852e-05 5.01725e-06 2.70091e+25 0.258797 1.35874 271.672 
-1.45739e-05 5.01725e-06 2.69915e+25 -0.878824 3.60128 271.538 
-1.26626e-05 5.01725e-06 2.69295e+25 -0.460565 5.51613 271.13 
-1.07512e-05 5.01725e-06 2.68822e+25 0.353265 5.57917 272.132 
-8.83992e-06 5.01725e-06 2.71e+25 0.931253 6.25788 270.014 
-6.92858e-06 5.01725e-06 2.69213e+25 -0.675187 8.62167 271.258 
-5.01725e-06 5.01725e-06 2.68633e+25 -4.68897 8.63605 272.198 
-3.10592e-06 5.01725e-06 2.67941e+25 -5.33121 8.52305 273.003 
-1.19458e-06 5.01725e-06 2.68217e+25 -5.39275 6.43182 272.374 
-1.64852e-05 5.49508e-06 2.69802e+25 0.0630056 0.822644 271.099 
-1.45739e-05 5.49508e-06 2.69013e+25 -1.46474 4.06979 271.717 
-1.26626e-05 5.49508e-06 2.69382e+25 -1.24 4.44692 271.548 
-1.07512e-05 5.49508e-06 2.67422e+25 -0.100022 5.91461 272.707 
-8.83992e-06 5.49508e-06 2.70959e+25 0.0873525 6.03533 270.286 
-6.92858e-06 5.49508e-06 2.69951e+25 -1.1095 9.11028 270.933 
-5.01725e-06 5.49508e-06 2.6964e+25 -3.68683 9.02783 271.27 
-3.10592e-06 5.49508e-06 2.66763e+25 -3.94835 8.0659 273.504 
-1.19458e-06 5.49508e-06 2.69152e+25 -4.92932 6.47162 271.586 
-1.64852e-05 5.97292e-06 2.69249e+25 0.0200385 0.651851 271.376 
-1.45739e-05 5.97292e-06 2.69197e+25 -0.218724 4.42324 271.846 
-1.26626e-05 5.97292e-06 2.69704e+25 -1.18239 4.34073 271.39 
-1.07512e-05 5.97292e-06 2.68599e+25 -1.47756 5.52013 272.246 
-8.83992e-06 5.97292e-06 2.70961e+25 -0.852212 6.04289 270.267 
-6.92858e-06 5.97292e-06 2.6953e+25 -1.78771 10.1577 271.329 
-5.01725e-06 5.97292e-06 2.69107e+25 -2.13944 9.9354 271.815 
-3.10592e-06 5.97292e-06 2.67564e+25 -3.92677 7.56275 272.957 
-1.19458e-06 5.97292e-06 2.69148e+25 -3.59362 6.85252 271.917 
-1.64852e-05 6.45075e-06 2.69335e+25 0.0191307 0.669608 272.199 
-1.45739e-05 6.45075e-06 2.6799e+25 0.767625 4.93267 272.521 
-1.26626e-05 6.45075e-06 2.69893e+25 -1.38518 4.54421 270.917 
-1.07512e-05 6.45075e-06 2.68803e+25 -1.8601 5.35104 271.91 
-8.83992e-06 6.45075e-06 2.68842e+25 -2.173 6.56558 271.76 
-6.92858e-06 6.45075e-06 2.70941e+25 -1.95023 10.5844 270.163 
-5.01725e-06 6.45075e-06 2.68274e+25 -2.9112 10.3486 272.234 
-3.10592e-06 6.45075e-06 2.67848e+25 -2.85921 7.55673 273.24 
-1.19458e-06 6.45075e-06 2.67875e+25 -1.81149 6.88609 272.728 
-1.64852e-05 6.92858e-06 2.68736e+25 0.449921 0.34771 272.098 
-1.45739e-05 6.92858e-06 2.67209e+25 1.30814 4.96082 272.968 
-1.26626e-05 6.92858e-06 2.68764e+25 -1.14673 4.90983 271.502 
-1.07512e-05 6.92858e-06 2.68897e+25 -1.71422 5.25259 271.904 
-8.83992e-06 6.92858e-06 2.69653e+25 -2.44445 6.87545 271.407 
-6.92858e-06 6.92858e-06 2.69102e+25 -3.44266 10.7965 270.732 
-5.01725e-06 6.92858e-06 2.68657e+25 -3.13928 9.86808 271.415 
-3.10592e-06 6.92858e-06 2.68864e+25 -1.95164 7.33114 272.231 
-1.19458e-06 6.92858e-06 2.68152e+25 -1.04359 6.32881 273.407 
-1.64852e-05 7.40642e-06 2.68066e+25 0.124879 -0.169542 272.53 
-1.45739e-05 7.40642e-06 2.68461e+25 0.686316 5.74278 272.639 
-1.26626e-05 7.40642e-06 2.69568e+25 -1.59301 5.76841 271.185 
-1.07512e-05 7.40642e-06 2.69004e+25 -0.973371 5.0095 271.915 
-8.83992e-06 7.40642e-06 2.69927e+25 -1.13441 6.8538 270.54 
-6.92858e-06 7.40642e-06 2.7004e+25 -4.17283 9.99241 270.77 
-5.01725e-06 7.40642e-06 2.69824e+25 -2.83174 9.28265 270.418 
-3.10592e-06 7.40642e-06 2.68685e+25 -2.37678 7.8689 272.298 
-1.19458e-06 7.40642e-06 2.68549e+25 -1.26255 6.18873 272.393 
-1.64852e-05 7.88425e-06 2.68565e+25 0.167969 -0.161163 271.883 
-1.45739e-05 7.88425e-06 2.69104e+25 -0.4026 5.91999 272.21 
-1.26626e-05 7.88425e-06 2.69772e+25 -1.85139 5.87579 271.69 
-1.07512e-05 7.88425e-06 2.68742e+25 -0.964781 4.62589 271.461 
-8.83992e-06 7.88425e-06 2.69568e+25 -1.45843 7.45374 270.862 
-6.92858e-06 7.88425e-06 2.68947e+25 -3.22645 9.64055 271.333 
-5.01725e-06 7.88425e-06 2.68418e+25 -1.63177 9.10891 271.629 
-3.10592e-06 7.88425e-06 2.68727e+25 -1.69661 8.70689 271.78 
-1.19458e-06 7.88425e-06 2.68396e+25 -1.13353 5.98743 272.278 
-1.64852e-05 8.36208e-06 2.68047e+25 0.140322 0.157943 272.86 
-1.45739e-05 8.36208e-06 2.67532e+25 -0.880288 6.08051 272.858 
-1.26626e-05 8.36208e-06 2.69803e+25 -2.14453 6.11789 270.98 
-1.07512e-05 8.36208e-06 2.69128e+25 -2.45633 4.70797 272.239 
-8.83992e-06 8.36208e-06 2.69754e+25 -1.61132 8.44567 271.395 
-6.92858e-06 8.36208e-06 2.69358e+25 -2.62885 9.85064 271.354 
-5.01725e-06 8.36208e-06 2.68454e+25 -1.44179 8.92036 271.877 
-3.10592e-06 8.36208e-06 2.68631e+25 -0.956644 8.18684 271.393 
-1.19458e-06 8.36208e-06 2.68418e+25 -1.58113 6.0655 271.89 
-1.64852e-05 8.83992e-06 2.67606e+25 -0.241198 0.126841 272.636 
-1.45739e-05 8.83992e-06 2.69292e+25 -1.3306 5.47579 271.504 
-1.26626e-05 8.83992e-06 2.69876e+25 -2.70568 6.35811 270.981 
-1.07512e-05 8.83992e-06 2.69778e+25 -3.09933 4.44655 270.926 
-8.83992e-06 8.83992e-06 2.69168e+25 -2.94796 9.00649 271.922 
-6.92858e-06 8.83992e-06 2.70547e+25 -2.80952 9.96837 271.414 
-5.01725e-06 8.83992e-06 2.69633e+25 -1.48037 8.2132 271.982 
-3.10592e-06 8.83992e-06 2.68247e+25 0.342386 7.50902 272.58 
-1.19458e-06 8.83992e-06 2.68801e+25 -0.576145 5.65944 271.493 
-1.64852e-05 9.31775e-06 2.67451e+25 -1.42684 1.29887 272.511 
-1.45739e-05 9.31775e-06 2.68841e+25 -2.17674 5.22755 271.333 
-1.26626e-05 9.31775e-06 2.69941e+25 -2.71696 6.33714 271.343 
-1.07512e-05 9.31775e-06 2.69173e+25 -2.48913 4.91726 271.047 
-8.83992e-06 9.31775e-06 2.69977e+25 -4.33702 8.80778 271.233 
-6.92858e-06 9.31775e-06 2.69e+25 -3.97391 10.404 271.694 
-5.01725e-06 9.31775e-06 2.69986e+25 -1.44765 6.98126 271.539 
